[1101, 34.7, 33.3, 33.60, 34.25, 63211, tse]
[1102, 41.35, 40.35, 40.95, 41.35, 14757, tse]
[1103, 17.7, 17.25, 17.30, 17.60, 407, tse]
[1104, 22.4, 21.9, 22.05, 22.35, 958, tse]
[1108, 11.0, 10.65, 10.75, 10.90, 612, tse]
[1109, 15.85, 15.5, 15.55, 15.75, 337, tse]
[1110, 18.55, 18.2, 18.45, 18.25, 442, tse]
[1201, 19.15, 18.85, 18.90, 19.00, 772, tse]
[1203, 35.0, 34.4, 34.50, 34.60, 44, tse]
[1210, 45.6, 45.0, 45.55, 45.25, 2845, tse]
[1213, 7.4, 6.83, 6.83, 7.01, 44, tse]
[1215, 78.6, 78.0, 78.30, 78.30, 843, tse]
[1216, 67.2, 65.7, 65.80, 66.60, 26926, tse]
[1217, 11.05, 10.5, 10.70, 10.70, 15981, tse]
[1218, 33.05, 32.0, 32.55, 32.40, 8409, tse]
[1219, 19.0, 18.7, 18.70, 18.85, 1746, tse]
[1220, 15.45, 15.2, 15.45, 15.35, 433, tse]
[1225, 57.8, 56.1, 56.10, 56.90, 47, tse]
[1227, 40.15, 39.55, 39.95, 40.10, 1138, tse]
[1229, 50.4, 49.75, 50.10, 50.00, 2442, tse]
[1231, 74.6, 73.0, 74.60, 73.60, 422, tse]
[1232, 141.5, 140.0, 140.50, 140.50, 259, tse]
[1233, 32.4, 32.15, 32.40, 32.20, 21, tse]
[1234, 32.8, 32.5, 32.80, 32.60, 1724, tse]
[1235, 68.9, 67.9, 68.20, 68.10, 17, tse]
[1236, 22.6, 22.0, 22.45, 22.25, 451, tse]
[1240, 44.05, 43.2, 44.05, 43.70, 39, otc]
[1256, 272.0, 260.0, 271.50, 262.00, 36, tse]
[1258, 22.15, 20.25, 20.65, 21.55, 635, otc]
[1259, 75.0, 72.6, 74.90, 73.30, 69, otc]
[1264, 257.0, 254.0, 256.50, 257.00, 30, otc]
[1268, 133.0, 128.0, 128.00, 130.00, 437, otc]
[1301, 88.0, 85.6, 86.20, 88.00, 19507, tse]
[1303, 73.0, 70.1, 70.40, 72.80, 13527, tse]
[1304, 22.35, 21.9, 22.30, 21.90, 4399, tse]
[1305, 27.3, 25.8, 26.75, 26.50, 13376, tse]
[1307, 20.75, 20.35, 20.50, 20.65, 226, tse]
[1308, 28.7, 27.9, 28.35, 28.35, 2734, tse]
[1309, 22.45, 21.95, 22.00, 22.05, 2381, tse]
[1310, 13.55, 13.25, 13.55, 13.50, 863, tse]
[1312, 19.65, 18.85, 18.95, 19.30, 13722, tse]
[1313, 13.85, 13.35, 13.70, 13.55, 3064, tse]
[1314, 10.05, 9.85, 9.90, 9.93, 17430, tse]
[1315, 71.0, 69.8, 70.20, 70.70, 34, tse]
[1316, 12.1, 11.65, 11.80, 11.95, 1658, tse]
[1319, 43.9, 42.2, 43.40, 43.35, 17198, tse]
[1321, 33.25, 32.7, 32.85, 33.05, 254, tse]
[1323, 33.2, 32.7, 33.20, 32.95, 101, tse]
[1324, 11.0, 10.65, 10.85, 10.85, 87, tse]
[1325, 27.4, 26.2, 27.15, 27.00, 2173, tse]
[1326, 71.6, 69.2, 69.90, 71.30, 8286, tse]
[1336, 26.9, 24.8, 24.90, 25.90, 1174, otc]
[1337, 7.19, 6.99, 7.03, 7.09, 1136, tse]
[1338, 43.8, 41.8, 42.60, 43.55, 406, tse]
[1339, 41.85, 41.25, 41.40, 41.85, 409, tse]
[1340, 10.2, 9.8, 9.84, 9.85, 414, tse]
[1341, 67.1, 65.9, 66.70, 67.10, 56, tse]
[1342, 136.0, 119.0, 134.00, 120.50, 28133, tse]
[1402, 32.15, 31.4, 31.70, 31.80, 17662, tse]
[1409, 17.7, 17.25, 17.50, 17.60, 4846, tse]
[1410, 40.8, 39.35, 40.70, 39.95, 217, tse]
[1413, 9.54, 9.35, 9.44, 9.40, 100, tse]
[1414, 17.8, 17.55, 17.80, 17.70, 880, tse]
[1416, 10.6, 10.0, 10.15, 10.20, 2641, tse]
[1417, 15.2, 14.15, 14.35, 14.30, 73758, tse]
[1418, 14.1, 13.4, 13.85, 14.00, 46, tse]
[1419, 40.45, 39.75, 39.90, 40.15, 131, tse]
[1423, 20.15, 20.05, 20.15, 20.10, 128, tse]
[1432, 12.6, 12.0, 12.00, 12.30, 1746, tse]
[1434, 26.75, 26.4, 26.70, 26.75, 2533, tse]
[1436, 56.6, 55.1, 56.20, 55.50, 244, tse]
[1437, 26.1, 25.6, 26.00, 25.65, 1433, tse]
[1438, 32.5, 31.1, 31.45, 31.75, 111, tse]
[1439, 21.45, 20.65, 20.75, 21.25, 131, tse]
[1440, 16.95, 16.55, 16.80, 16.80, 2128, tse]
[1441, 8.05, 7.81, 7.87, 8.00, 147, tse]
[1442, 36.0, 34.8, 34.80, 34.80, 2748, tse]
[1443, 21.9, 20.9, 21.10, 21.90, 258, tse]
[1444, 10.8, 10.1, 10.25, 10.40, 29141, tse]
[1445, 16.5, 16.0, 16.20, 16.00, 629, tse]
[1446, 31.8, 30.7, 30.75, 31.45, 411, tse]
[1447, 7.84, 7.57, 7.68, 7.70, 3661, tse]
[1449, 16.9, 15.4, 16.20, 16.10, 685, tse]
[1451, 21.4, 20.8, 21.00, 21.20, 961, tse]
[1452, 17.5, 17.3, 17.50, 17.45, 218, tse]
[1453, 15.45, 14.5, 14.80, 15.00, 823, tse]
[1454, 13.5, 12.9, 13.00, 13.35, 274, tse]
[1455, 10.65, 10.25, 10.35, 10.60, 2450, tse]
[1456, 15.5, 15.05, 15.30, 15.10, 183, tse]
[1457, 18.7, 18.55, 18.55, 18.65, 658, tse]
[1459, 8.33, 8.2, 8.22, 8.30, 138, tse]
[1460, 7.12, 7.03, 7.03, 7.10, 1109, tse]
[1463, 14.5, 14.1, 14.25, 14.35, 314, tse]
[1464, 14.1, 13.8, 14.00, 14.05, 415, tse]
[1465, 14.05, 13.7, 13.85, 13.95, 62, tse]
[1466, 12.05, 11.6, 12.00, 11.75, 183, tse]
[1467, 12.25, 10.95, 11.10, 11.95, 36750, tse]
[1468, 13.5, 13.25, 13.50, 13.50, 160, tse]
[1470, 18.6, 17.85, 18.45, 18.20, 120, tse]
[1471, 7.7, 7.59, 7.65, 7.67, 447, tse]
[1472, 22.95, 22.45, 22.95, 22.85, 32, tse]
[1473, 21.35, 20.6, 21.15, 21.20, 465, tse]
[1474, 12.1, 11.95, 12.00, 12.10, 222, tse]
[1475, 69.2, 62.8, 63.70, 66.20, 772, tse]
[1476, 497.5, 478.5, 491.50, 485.00, 2900, tse]
[1477, 234.5, 222.5, 232.00, 225.50, 8415, tse]
[1503, 68.9, 59.7, 60.40, 67.80, 10293, tse]
[1504, 28.7, 27.1, 27.45, 28.25, 18590, tse]
[1506, 17.5, 17.2, 17.20, 17.45, 579, tse]
[1512, 5.02, 4.68, 5.00, 4.98, 819, tse]
[1513, 77.4, 67.0, 67.10, 72.70, 222458, tse]
[1514, 32.45, 29.35, 29.60, 31.15, 32842, tse]
[1515, 30.4, 29.6, 29.95, 30.10, 1143, tse]
[1516, 19.95, 19.75, 19.90, 19.85, 172, tse]
[1517, 20.9, 20.05, 20.15, 20.45, 2057, tse]
[1519, 59.5, 47.15, 48.00, 52.10, 157875, tse]
[1521, 34.9, 34.2, 34.85, 34.70, 46, tse]
[1522, 28.4, 27.55, 27.65, 27.75, 8102, tse]
[1524, 25.05, 23.75, 24.90, 23.95, 10973, tse]
